ID	Feed	SiteSection	Title	Description
4223f18c57ef4ba79b9cd6125070dc61	cbsnews	topStories	Maren Morris raises her voice for women in country music	The singer-songwriter is nominated for female artist of the year
httpswwwbbccouknewsuk47815960	bbc	uk	Contraception: From fish bladders to home-delivered morning after pills	Today's contraceptives are a far cry from the condoms made of animal intestines and Coca-Cola "douche".
https:www.foxnews.comworldmacron-calls-for-probe-into-french-role-in-rwanda-genocide	FOX		Macron calls for probe into French role in Rwanda genocide	French President Emmanuel Macron has ordered a government study into the country's role in Rwanda before and during its 1994 genocide
0d63b3ad05774882b2684e12a6bf8b9e	cbsnews	world	Global Goalscast: The impact of AI	Across the globe people are looking at how artificial intelligence can be used for things like disaster relief and public health initiatives
httpswwwbbccouknewsbusiness47832806	bbc	usAndCanada	Controversial Trump pick gets World Bank top job	World Bank critic David Malpass is given board approval as its new president.
https:www.foxnews.comusoklahoma-woman-arrested-after-allegedly-spray-painting-swastikas-messages-of-hate-on-series-of-buildings	FOX		Oklahoma woman arrested after allegedly spray-painting swastikas, messages of hate on properties	A woman has been taken into custody after allegedly spray-painting racist and anti-Semitic messages on a series of buildings – including a Democratic Party headquarters and elementary school -- in two of Oklahoma’s largest cities
httpswwwreuterscomarticleusalgeriaprotestshundredsofthousandsofalgeriansmarchforsweepingchangeidUSKCN1RH155feedTypeRSS&feedNameworldNews	Reuters	worldNews	Hundreds of thousands of Algerians march for sweeping change	Hundreds of thousands of protesters demanding radical change marched through Algiers for a seventh successive Friday, as Algeria's spy chief was reportedly fired in a further sign of high-level turbulence after the veteran president resigned
httpswwwreuterscomarticleuslatviamayorsuspensionmayoroflatviancapitalsuspendedoversuspectedmisuseofpublicfundsidUSKCN1RH208feedTypeRSS&feedNameworldNews	Reuters	worldNews	Mayor of Latvian capital suspended over suspected misuse of public funds	Latvia's government has suspended Riga mayor Nils Usakovs, who is also the opposition's main candidate in next month's European Parliament elections, on suspicion of misusing more than $20 million of public funds
d442c2e497074d56bd8c18c9c1c94b4f	cbsnews	politics	How to pronounce Pete Buttigieg	The South Bend mayor likes to remind people it sounds like "BOOT-edge-edge," while his husband Chasten has suggested "Boot-a-judge"
httpswwwcnncom20190405politicsbidenibewspeechhugjokepersonalspaceallegationsindexhtml	CNN	politics	Biden jokes about physical contact in first speech since allegations he made women uncomfortable	Former Vice President Joe Biden joked twice about having permission to touch people on Friday during his first public appearance since several women alleged he made them uncomfortable in encounters over the years
https:www.usatoday.comstorytravelflights20190405hawaiian-airlines-boston-honolulu-flights-begin3375670002	USAToday	newstopstories	Aloha! Hawaiian Airlines' debuts Boston to Honolulu flights as longest route between states	The airline announced that its Honolulu-Boston flight made history as the country's longest interstate route
https:www.usatoday.comstoryopinion20190405noah-meyers-colbert-punchlines-mueller-russia3375650002	USAToday	newstopstories	Noah celebrates Trump's coming impeachment in Best of Late Night	If we believe strongly enough, it will come true. That's one comic's theory. Take a look at the late-night response to calls for full Mueller report
httpswwwnewsweekcomjoebidenjokespermissionhugamidallegationsinappropriatetouching1387463	newsweek	Latest	Joe Biden Jokes He Got 'Permission' to Give a Hug in First Speech After Inappropriate Touching Allegations	The former vice president put his arm around a young boy and said, “By the way, he gave me permission to touch him.”
httpswwwnewsweekcomnorthcarolinamanwins10millionlotteryjackpotretiresmoneycharity1387384	newsweek	Latest	North Carolina Man Wins $10 Million Lottery Jackpot, Retires and Plans to Give Money to Charity	He explained that he picked up the scratch card by chance after carrying out a routine errand.
httpswwwnewsweekcomrepublicansblastmichaelcohenevidencetrump1387410	newsweek	Latest	Republicans Blast Michael Cohen’s Claim He Has New Evidence Against Trump, Democrats Remain Silent	The president’s former lawyer wants the Democrats’ help in exchange for more evidence against Trump—but House Republicans aren’t buying it.
httpswwwnewsweekcomberniesandersprovidingpoliticalcoverdonaldtrumpnotreleasingtax1387454	newsweek	Latest	Bernie Sanders is ‘Providing Political Cover’ for Donald Trump Not Releasing Tax Returns: Bush Ethics Chief	“Release the tax returns or drop out of the race," the ethics chief said of Sanders.
httpswwwbbccouknewsworldeurope47831346	bbc	world	Slavko Curuvija murder: Serb spies jailed for killing journalist	A prominent government critic, Slavko Curuvija was shot dead outside his Belgrade apartment in 1999.
https:www.usatoday.comstorysportsnba20190405trae-young-rookie-of-the-year-atlanta-hawks-dallas-mavericks-luka-doncic3368428002	USAToday	newstopstories	NBA rookie of the year: Surging Trae Young makes case against front-runner Luka Doncic	There is a case to be made for Atlanta Hawks guard Trae Young as rookie of the year despite the hot start from Dallas Mavericks forward Luka Doncic
https:www.usatoday.comstorytravelnews20190405boston-has-unhappiest-commuters-survey-says3365789002	USAToday	newstopstories	This city has the unhappiest commuters &mdash; and no, it's not Los Angeles or New York City	A survey of nearly 1,000 commuters from the 10 busiest cities across the country found out who hated their commute the most
https:www.usatoday.compicture-gallerysportsnfl20190405nfl-uniforms-every-team-ranked-worst-best3375106002	USAToday	newstopstories	NFL uniforms ranked worst to best	After the latest redesign, we ranked all 32 NFL franchises from worst to best on their uniforms
httpswwwcnncom20190329healthexercisemistakesjampolisindexhtml	CNN	health	Exercise mistakes you're probably making	"Seven of the ten most common chronic diseases are favorably influenced by regular physical activity," the US Department of Health and Human Services says in its latest report on physical activity. Let's pause there and just consider just how essential exercise is for optimal health and disease prevention
httpswwwreuterscomarticleusimfworldbankpresidentworldbankboardelectstreasurysmalpassasnextpresidentidUSKCN1RH200feedTypeRSS&feedNamebusinessNews	Reuters	businessNews	World Bank board elects Treasury's Malpass as next president	The World Bank told Reuters on Friday that its executive board unanimously approved David Malpass, the U.S. Treasury Department's top diplomat, as the bank's next president, continuing the 73-year tradition of an American leading the development lender
httpswwwreuterscomarticleusnorthkoreausapompeohopesnorthkoreaskimdoesrightthingonnuclearweaponsinparliamentspeechidUSKCN1RH1ZWfeedTypeRSS&feedNamepoliticsNews	Reuters	politicsNews	Pompeo hopes North Korea's Kim does 'right thing' on nuclear weapons in parliament speech	U.S. Secretary of State Mike Pompeo said on Friday he hoped North Korean leader Kim Jong Un would use a meeting of the country's parliament next week to state publicly "it would be the right thing" for Pyongyang to give up its nuclear weapons
https:www.foxnews.comusnurses-pay-bond-of-dad-arrested-while-rushing-daughter-to-hospital	FOX		Nurses pay bond of dad arrested while rushing daughter to hospital	A group of nurses bonded a father out of jail after he was arrested for multiple traffic violations while driving his one-year-old daughter to the hospital
https:www.foxnews.comusprosecutor-authorities-skeptical-early-of-mans-abuse-claim	FOX		Prosecutor: Authorities skeptical early of man's abuse claim	The Latest on the investigation of a man who allegedly claimed to be a long-missing child from Illinois (all times local): 11:50 a.m
https:www.foxnews.comusat-94-mormon-president-proves-himself-open-to-change	FOX		At 94, Mormon president proves himself open to change	At 94, the president of The Church of Jesus Christ of Latter-day Saints has proved a far more vigorous and transformative figure than scholars expected when he took office a year ago, pushing through a flurry of surprising changes on such matters as gay members and the name of the faith
httpswwwreuterscomarticleususajusticecivilrightsattorneygeneralordersinquiryoverpossiblediscriminationagainstgayemployeesidUSKCN1RH20IfeedTypeRSS&feedNamedomesticNews	Reuters	domesticNews	Attorney general orders inquiry over possible discrimination against gay employees	U.S. Attorney General William Barr said this week he was ordering certain Justice Department offices to investigate whether gay, lesbian, bisexual and transgender employees are facing discrimination over their sexual orientation, after the department's internal gay pride group complained about low morale
httpswwwreuterscomarticleususaeconomyjobsslowingmanufacturinghiringmaypointtofrayingusexpansionidUSKCN1RH20KfeedTypeRSS&feedNamebusinessNews	Reuters	businessNews	Slowing manufacturing hiring may point to fraying U.S. expansion	The longest streak of U.S. factory hiring in a quarter century came to an unexpected end last month, and a clouded outlook for important manufacturing sectors like autos may impede a quick rebound, undermining a key plank of U.S. President Donald Trump's economic agenda
httpswwwreuterscomarticleusaeconomyjobsslowingmanufacturinghiringmaypointtofrayingusexpansionidUSL1N21K0X3feedTypeRSS&feedNamecompanyNews	Reuters	companyNews	Slowing manufacturing hiring may point to fraying U.S. expansion	The longest streak of U.S.
factory hiring in a quarter century came to an unexpected end
last month, and a clouded outlook for important manufacturing
sectors like autos may impede a quick rebound, undermining a key
plank of U.S. President Donald Trump's economic agenda
httpswwwbbccouknewsukpolitics47833841	bbc	politics	Brexit: Government offers 'no change' to deal, says Labour	Sir Keir Starmer says ministers are not "countenancing any change" on the wording of the existing plan.
httpswwwreuterscomarticleususajusticecivilrightsattorneygeneralordersinquiryoverpossiblediscriminationagainstgayemployeesidUSKCN1RH20IfeedTypeRSS&feedNamepoliticsNews	Reuters	politicsNews	Attorney general orders inquiry over possible discrimination against gay employees	U.S. Attorney General William Barr said this week he was ordering certain Justice Department offices to investigate whether gay, lesbian, bisexual and transgender employees are facing discrimination over their sexual orientation, after the department's internal gay pride group complained about low morale
https:www.usatoday.comstorynewspolitics20190405nra-show-2019-trump-national-rifle-association-speak-indianapolis3376772002	USAToday	topstories	Trump to speak at 2019 NRA convention in Indianapolis	President Trump will address the group on April 26, the NRA announced on Friday
https:www.usatoday.comstorysports20190405craig-cunningham-coyotes-recovery-heart-attack-amputation3376060002	USAToday	newstopstories	Ex-NHL player Craig Cunningham makes stunning recovery from heart attack and amputation	Craig Cunningham, a former NHL player, has made stunning recovery from a leg amputation and is back to skating with the help of a new prosthetic
https:www.usatoday.comstorysportssoccer20190405rio-governor-puts-sports-clubs-in-charge-of-maracana39304569	USAToday	newstopstories	Rio governor puts sports clubs in charge of Maracana	Rio de Janeiro Gov. Wilson Witzel put sports clubs Flamengo and Fluminense in charge of the historic Maracana stadium for the next six month
httpswwwreuterscomarticleususaillinoismissingchildimposterwhosaidhewasmissingillinoisboychargedbyusprosecutorsidUSKCN1RH1PTfeedTypeRSS&feedNamedomesticNews	Reuters	domesticNews	Imposter who said he was missing Illinois boy charged by U.S. prosecutors	Federal prosecutors on Friday charged a 23-year-old former convict with making false statements after he claimed to be Illinois teen Timmothy Pitzen, who went missing in 2011 after his mother committed suicide, a U.S. Attorney said
httpswwwreuterscomarticleususacourtgunssupremecourtrejectsgunrightsadvocatesoverbumpstocksidUSKCN1RH212feedTypeRSS&feedNamedomesticNews	Reuters	domesticNews	Supreme Court rejects gun rights advocates over bump stocks	The U.S. Supreme Court on Friday handed another setback to gun rights advocates challenging President Donald Trump's ban on "bump stock" devices that enable semi-automatic weapons to fire rapidly
httpswwwreuterscomarticleusbritainsecuritybankofenglandtwosuspiciouspackagessenttobankofenglandpoliceidUSKCN1RH20YfeedTypeRSS&feedNameworldNews	Reuters	worldNews	Two suspicious packages sent to Bank of England: police	Two suspicious packages have been sent to the Bank of England and nearby roads have been closed, local police said on Friday
https:www.foxnews.compoliticslara-trump-the-timing-of-the-biden-accusations-seem-convenient	FOX		Lara Trump: Timing of Joe Biden accusations seems 'very convenient'	Trump 2020 senior campaign advisor Lara Trump expressed some suspicions that accusations of inappropriate non-sexual touching against former Vice President Joe Biden happened to be revealed just before an expected 2020 presidential announcement
httpswwwreuterscomarticleusbritaineulabourukoppositionlabourpartyurgespmmaytochangehereudealidUSKCN1RH1Y8feedTypeRSS&feedNameworldNews	Reuters	worldNews	UK opposition Labour party urges PM May to change her EU deal	Britain's opposition Labour Party, which is holding talks with Prime Minister Theresa May in an effort to find a way out of the Brexit impasse, urged her on Friday to offer a real change to her EU withdrawal deal
https:www.foxnews.comworldobama-meets-germanys-merkel-at-chancellery-in-berlin	FOX		Obama meets Germany's Merkel at chancellery in Berlin	Chancellor Angela Merkel has received former U.S. President Barack Obama at her office in Berlin for a meeting characterized by German officials as a routine private encounter with a former international peer
httpswwwbbccouknewsentertainmentarts47833554	bbc	world	Posthumous Avicii track to be released	A new single by the Swedish DJ will drop next week, a year after his death, with an album to follow.
https:www.usatoday.comstorysportsncaab20190405georgia-state-hires-tennessee-assistant-rob-lanier-as-coach39304607	USAToday	newstopstories	Georgia State hires Tennessee assistant Rob Lanier as coach	Georgia State hires Tennessee assistant Rob Lanier to replace Ron Hunter as coac
https:www.foxnews.comusnavy-1-hurt-in-domestic-shooting-at-base-shooter-killed	FOX		Navy: 1 hurt in domestic shooting at base, shooter killed	Naval Air Station Oceana says one person has been wounded in a shooting at its facility in Virginia Beach, Virginia
httpsabcnewsgocomPoliticspompeolinksmarlagosecuritybreachbroaderchinastoryid62196306	abc	topStories	 Pompeo links Mar-a-Lago security breach to broader China ‘threat’	Secretary of State Mike Pompeo Friday linked a recent security breach at Mar-a-Lago by a Chinese national with a broader “threat” he said China poses to the U.S.
httpswwwreuterscomarticleusglobaloiloilpricesfirmonstronguseconomicdatalibyasupplyrisksidUSKCN1RH043feedTypeRSS&feedNamebusinessNews	Reuters	businessNews	Oil prices firm on strong U.S. economic data, Libya supply risks	Oil prices were up nearly 1 percent on Friday on bullish U.S. employment data that tempered fears about a decline in global crude demand and on expectations that an escalating conflict in Libya could tighten oil supplies
httpswwwbbccouknewsentertainmentarts47831660	bbc	uk	Billie Eilish sets new UK album chart record	US star becomes youngest female solo act to top UK album chart.
httpswwwcnncomtravelarticlehawaiibostonflighttrndindexhtml	CNN	cle	Hawaiian Airlines launches the longest US domestic route with Honolulu-Boston flight	Hawaiian Airlines' newest route will test passengers' sitting muscles
httpswwwhuffpostcomentrydahvievanitybotdfsexualassault_n_5c82afb8e4b0d9361627ca1f	huffpost	frontPage	He Raped A Child. Police Gave Him A Warning. Now 21 Women Accuse Him Of Assault.	The Blood on the Dance Floor singer is an expert at winning teenage girls' trust — and their silence.
httpswwwhuffpostcomentrycherjoebiden_n_5ca765d2e4b0dca033007e65	huffpost	frontPage	Cher Has Some Advice For Joe Biden	The pop icon sent a message to the former vice president over Twitter.
httpswwwhuffpostcomentryselfharmtransscartattoos_n_5ca4d43fe4b094d3f5c5257d	huffpost	frontPage	Tattoo Artists Offer Discounts For People With Self-Harm And Trans Surgery Scars	"We’re doing healing work, and if you have the calling to do healing work, it can also kind of be healing for yourself."
httpswwwreuterscomarticleusbritainsecuritybankofenglandpolicedeclaresuspiciouspackagessenttobankofenglandassafeidUSKCN1RH20YfeedTypeRSS&feedNameworldNews	Reuters	worldNews	Police declare suspicious packages sent to Bank of England as safe	Police declared safe two suspicious packages sent to the Bank of England on Friday and said cordons closing off nearby roads had been lifted
https:www.usatoday.comstorysportsncaab20190405virginias-diakite-started-with-jordan-videos-in-africa39304621	USAToday	newstopstories	Virginia's Diakite started with Jordan videos in Africa	Virginia forward Mamadi Diakite's road to the Final Four started in Africa, watching videos of Jordan and Olajuwo
httpsabcnewsgocomEntertainmentwireStoryberniesanderscallstrumpracistapolloevent62200186	abc	topStories	 Bernie Sanders calls Trump a racist before Apollo event	At a surprise visit to the Apollo Theater, Bernie Sanders honors Tony Bennett and Harry Belafonte, but also slams President Trump, calling him a racist
httpswwwbbccouknewsworldeurope47830103	bbc	world	Dutch rail's controversial safety campaign	Operator ProRail says the campaign showing replicas of items worn by accident victims is needed.
https:www.foxnews.comusa-look-at-the-state-of-the-wall-on-the-us-mexico-border	FOX		A look at the state of the wall on the US-Mexico border	President Donald Trump is visiting the border on Friday to tour a recently built portion of fence that he is holding up as the answer to stop a surge of migrant families coming to the U.S. in recent months
https:www.foxnews.compoliticsanthony-weiner-ordered-to-register-as-a-sex-offender-as-he-nears-end-of-prison-sentence	FOX		Anthony Weiner ordered to register as a sex offender as he nears end of prison sentence	Disgraced former Congressman Anthony Weiner has been ordered to register as a sex offender as he nears the end of a 21-month prison sentence for having illicit online contact with a 15-year-old girl
https:www.foxnews.compoliticsdemocratic-strategist-joe-trippi-says-its-possible-party-could-blow-2020-presidential-election	FOX		Democratic strategist Joe Trippi says it’s possible party ‘could blow’ 2020 presidential election	Longtime Democratic strategist Joe Trippi said he has faith in the Democratic Party ahead of the 2020 presidential election but admitted that it's possible they “could blow this.
httpswwwreuterscomarticleususaelectiondemocratscourtingblackvotersberniesandersdrawspersonalcontrastwithtrumpidUSKCN1RH21TfeedTypeRSS&feedNamedomesticNews	Reuters	domesticNews	Courting black voters, Bernie Sanders draws personal contrast with Trump	Democratic presidential contender Bernie Sanders, courting the black voters who did not support his 2016 White House run, drew a sharp personal contrast on Friday with what he called President Donald Trump's racist policies
httpswwwreuterscomarticlerussialentamagnitupdate2russianretailermagnitmakes18blnrivalbidforlentaidUSL8N21N17XfeedTypeRSS&feedNamecompanyNews	Reuters	companyNews	UPDATE 2-Russian retailer Magnit makes $1.8 bln rival bid for Lenta	* Lenta's GDRs up 1.3 pct in London to $3.58
(Writes through, adds new statement from Magnit, context
httpswwwreuterscomarticlesoftwareoneipokkrplansipoforswissgroupsoftwareonesourcesidUSFWN21N0FVfeedTypeRSS&feedNamecompanyNews	Reuters	companyNews	KKR plans IPO for Swiss group SoftwareONE - sources	Financial investor KKR
is preparing Swiss software group SoftwareONE for a
bourse listing, sources told Reuters on Friday
httpswwwreuterscomarticleeuropestocksupdate2europeansharesfirmirishstockshithighestcloseinsixmonthsidUSL8N21N1IHfeedTypeRSS&feedNamecompanyNews	Reuters	companyNews	UPDATE 2-European shares firm, Irish stocks hit highest close in six months	* Banks, telecom stocks limit broad benchmark's rise
(Updates to close
httpswwwcnncomvideospolitics20190405joebidennotsorryforintentionssotipvpxcnn	CNN	tics	Biden 'won't be surprised' if more allegations arise	Former Vice President Joe Biden, responding to allegations of inappropriately violating women's space, apologized for not understanding more, but says he is not sorry for his intentions
httpswwwreuterscomarticleususavenezuelaswissswisssignagreementtoprotectusinterestsinvenezuelaidUSKCN1RH22DfeedTypeRSS&feedNameworldNews	Reuters	worldNews	Swiss sign agreement to protect U.S. interests in Venezuela	Switzerland and the United States signed an agreement on Friday for the neutral country to represent U.S. interests in Venezuela, which broke off diplomatic relations with Washington after it recognised the opposition leader as president
httpswwwreuterscomarticleususaelectiondemocratscourtingblackvotersberniesandersdrawspersonalcontrastwithtrumpidUSKCN1RH21TfeedTypeRSS&feedNamepoliticsNews	Reuters	politicsNews	Courting black voters, Bernie Sanders draws personal contrast with Trump	Democratic presidential contender Bernie Sanders, courting the black voters who did not support his 2016 White House run, drew a sharp personal contrast on Friday with what he called President Donald Trump's racist policies
https:www.usatoday.comstorytechtalkingtech20190405apple-music-now-reportedly-bigger-than-spotify-us3375960002	USAToday	topstories	Is Apple Music really beating Spotify with U.S. users? WSJ report says yes	Apple Music may have gotten a nice win in its battle with Spotify, the title of most popular streaming service in the U.S
httpswwwnewsweekcomgrandcanyondeathsafetytipspathoverlookfallphotos1387486	newsweek	Latest	Is The Grand Canyon Safe? Third Death in As Many Weeks, How to Stay Safe in National Park	After the Grand Canyon saw its third death in two weeks, officials remind visitors that staying on the trails is key.
httpswwwnewsweekcomgunpurchasesmassshootingssales1387420	newsweek	Latest	Gun Purchases Often Go up After Mass Shootings—but in 22 Cases Since 1998, Sales Actually Went Down	Researchers found that around 20 percent of mass shooting events are followed by significant increases in gun purchases.
httpswwwnewsweekcomcaliforniabillwouldmakeitfirststaterequireuniversityhealthclinics1387430	newsweek	Latest	California Abortion Bill Would Make It the First State to Require University Health Clinics to Offer Pregnancy Termination on Campus	“Students should not have to travel off campus or miss class or work responsibilities in order to receive care that can easily be provided at a student health center," state Senator Connie Leyva, the bill's sponsor, said.
httpswwwnewsweekcombrianrinitimmothypitzenarrest1387472	newsweek	Latest	Who Is Brian Rini? Man Claiming to be Missing Boy Timmothy Pitzen Charged for Making False Statements	Brian Rini has claimed the identity of others in the past, according to federal authorities.
httpswwwcnncom20190405politicssupremecourtbumpstocksindexhtml	CNN	politics	Supreme Court denies request to put bump stock regulation on hold	The Supreme Court denied a request Friday to temporarily block the Trump administration's rule banning bump stocks
httpsabcnewsgocomPoliticsusmilitaryreviewfindscivilianskilledsomaliairstrikestoryid62196344	abc	topStories	 2 civilians killed in Somali airstrike, US military review finds	For the first time, US Africa Command acknowledges that civilians have been killed in drone strikes in Somalia, a review found two civilians were killed last year.
httpswwwreuterscomarticleusarigsbakerhughesusdrillersaddoilrigsforfirstweekinsevenbakerhughesidUSL1N21N0X0feedTypeRSS&feedNamecompanyNews	Reuters	companyNews	U.S. drillers add oil rigs for first week in seven -Baker Hughes	U.S. energy firms this week increased
the number of oil rigs operating for the first time in seven
weeks after oil futures  soared nearly 40 percent this year
httpswwwreuterscomarticleaviancabrasilbankruptcygollatambidsforaviancabrasilassetsmayhitantitrustsnagidUSL1N21N0YGfeedTypeRSS&feedNamecompanyNews	Reuters	companyNews	Gol, LATAM bids for Avianca Brasil assets may hit antitrust snag	A new plan by cash-strapped
carrier Avianca Brasil to sell its most coveted airport slots to
Brazil's two largest airlines will draw intense antitrust
scrutiny, which may delay or derail a pressing cash injection
httpswwwreuterscomarticlevalesadisastertailingsupdate1ethicalinvestorsaskminerstopublishtailingsdamdetailsidUSL8N21N56YfeedTypeRSS&feedNamecompanyNews	Reuters	companyNews	UPDATE 1-Ethical investors ask miners to publish tailings dam details	* Ethical investors to meet again on tailings in May
(Adds comment from ICMM, miners
https:www.foxnews.compoliticsbiden-laughs-off-touchy-talk	FOX		Biden laughs off touchy talk	Can he push past the controversy
httpswwwreuterscomarticleuscommerzbankmadeutschebankexclusiexclusivedeutschebankopentousrevampinmergertalkssourcesidUSKCN1RH22RfeedTypeRSS&feedNamebusinessNews	Reuters	businessNews	Exclusive: Deutsche Bank open to U.S. revamp in merger talks - sources	Deutsche Bank said it was open to further restructuring of its U.S. investment bank after Commerzbank executives sought clarity on its plans during merger talks, according to three sources familiar with the matter
938b9cba39da4e5dbbc93e84a626cb50	cbsnews	world	WikiLeaks tweets on Assange prompt police to head to embassy	Assange hasn't left the Ecuadorian Embassy in London since 2012
httpswwwbbccouknewsinpictures47832466	bbc	latest	'Painting-by-numbers literally saved my life'	Following the death of Dan Robbins, the inventor of paint-by-numbers kits, BBC News website readers share their artwork using the method.
httpswwwbbccouksporthorseracing47832851	bbc	latest	Jockey breaks leg in Aintree fall	Jockey Barry Geraghty suffers a broken leg after a heavy fall at Aintree on the eve of the Grand National.
httpswwwcnncom20190405politicsanthonyweinerdesignatedsexoffenderindexhtml	CNN	politics	Anthony Weiner designated as a low-level sex offender	Former Rep. Anthony Weiner has been designated as a low-level sex offender, a law enforcement official confirmed to CNN
httpswwwcnncom20190405entertainmentmickjaggerrecoveringheartsurgeryindexhtml	CNN	entertainment	Mick Jagger doing well after heart surgery	Rolling Stones frontman Mick Jagger is recovering after a heart valve replacement procedure
httpswwwcnncom20190405uscoloradofrazeehearingpostponedindexhtml	CNN	us	Judge delays hearing of Colorado man accused of beating fiancée to death	A judge postponed the hearing of a Colorado man accused of beating the mother of his child to death with a baseball bat
httpswwwreuterscomarticleukecuadorassangeununtortureexperturgesecuadornottoexpelassangefromembassyidUSKCN1RH22VfeedTypeRSS&feedNameworldNews	Reuters	worldNews	U.N. torture expert urges Ecuador not to expel Assange from embassy	The United Nations torture investigator called on Ecuador on Friday not to expel Wikileaks founder Julian Assange from its London embassy, voicing concerns that he could be extradited to the United States and possibly face mistreatment
httpswwwreuterscomarticleusturkeyelectionfactboxfactboxelectionappealsthatcoulddecideturkeyselectionidUSKCN1RH21MfeedTypeRSS&feedNameworldNews	Reuters	worldNews	Factbox: Election appeals that could decide Turkey's election	Turkey's AK Party has filed objections to initial results of Sunday's local elections in all districts of Istanbul and Ankara, after they showed narrow victories for the main opposition Republican People's Party (CHP)
httpswwwreuterscomarticleususaelectionbidenamidcomplaintsaboutunwantedtouchingbidenjokeshegotpermissiontohugidUSKCN1RH231feedTypeRSS&feedNamepoliticsNews	Reuters	politicsNews	Amid complaints about unwanted touching, Biden jokes he got 'permission' to hug	Former U.S. Vice President Joe Biden, facing a growing swell of allegations that he has made women uncomfortable with his use of physical contact, made light of the controversy on Friday while continuing to lay the groundwork for his 2020 presidential run
https:www.foxnews.comusmarshals-arrest-fugitive-from-connecticut-in-south-carolina	FOX		Marshals arrest fugitive from Connecticut in South Carolina	A man who disappeared after escaping from a Connecticut prison 29 years ago has been arrested in South Carolina
https:www.foxnews.comusman-charged-with-making-false-statements-after-abuse-claim	FOX		Man charged with making false statements after abuse claim	A day of false hope has given way to questions about why a man would claim to be an Illinois boy who disappeared eight years ago
https:www.foxnews.comusroad-rage-suspect-arrested-in-fatal-shooting-of-arizona-girl	FOX		Road rage suspect arrested in fatal shooting of Arizona girl	Phoenix police have arrested a suspect in the shooting death of a 10-year-old girl that investigators say was motivated by road rage
httpswwwnbcnewscompolitics2020electionbidencracksjokesaboutconductwomenfoundinappropriaten991406cidpublicrss_20190405	nbcnews	Latest	Biden cracks jokes about conduct that women found inappropriate	The former vice president, who is weighing a White House run, spoke about the issue for the first time during a speech to union workers.
httpswwwnbcnewscomnewsusnewsrevolutionarywarherocasimirpulaskimighthavebeenwomanorn991371cidpublicrss_20190405	nbcnews	Latest	DNA appears to show this Revolutionary War general was a woman or intersex	Researchers noticed the Polish officer's delicate bone structure after the skeleton was extracted from the Pulaski monument in Savannah, Georgia.
httpswwwnbcnewscomnewsnbcblkbestenemiestellstruestoryfriendshipbetweencivilrightsactivistn991366cidpublicrss_20190405	nbcnews	Latest	New film explores unlikely friendship between civil rights activist, Klansman	Actress Taraji P. Henson portrays Ann Atwater in the upcoming film chronicling the relationship.
httpswwwnbcnewscomnewsusnewsjussiesmollettslawyersaysactorwontpaychicagon991401cidpublicrss_20190405	nbcnews	Latest	Jussie Smollett's lawyer says actor won't be 'intimidated' into paying $130,000	"Your letter constitutes part of a course of conduct intended to harass and irreparably injure Mr. Smollett," the actor's lawyer wrote.
https:www.usatoday.comstorynewsnation20190405ice-blast-new-jersey-after-deported-man-charged-murder-rape3376840002	USAToday	topstories	Twice deported man charged in murder, rape; ICE blasts NJ for 'limited cooperation'	ICE complained of "limited cooperation" from New Jersey, pointing to state directive that blocks local police from enforcing "civil immigration law
https:www.usatoday.comstorysportsncaab20190405vanderbilt-hires-grizzlies-assistant-jerry-stackhouse39304721	USAToday	newstopstories	Vanderbilt hires Grizzlies assistant Jerry Stackhouse	Vanderbilt hires Grizzlies assistant, ex-NBA star Jerry Stackhouse as coac
https:www.usatoday.comstorysportsnfl20190405ap-source-browns-to-sign-s-burnett-ex-aaf-qb-gilbert39304163	USAToday	newstopstories	Browns sign former Steelers S Burnett, ex-AAF QB Gilbert	Browns address hole in secondary, sign former Packer, Steelers safety Morgan Burnet
httpswwwreuterscomarticleususaelectionbidenamidcomplaintsaboutunwantedtouchingbidenjokeshegotpermissiontohugidUSKCN1RH231feedTypeRSS&feedNamedomesticNews	Reuters	domesticNews	Amid complaints about unwanted touching, Biden jokes he got 'permission' to hug	Former U.S. Vice President Joe Biden, facing a growing swell of allegations that he has made women uncomfortable with his use of physical contact, made light of the controversy on Friday while continuing to lay the groundwork for his 2020 presidential run
httpswwwhuffpostcomentrykendalljennerpinkdress_n_5ca77f77e4b0a00f6d3f1ebf	huffpost	frontPage	Kendall Jenner Is A Walking Pink Cloud In Outrageous Poufy Dress	She accessorized with a butterfly choker and white heels.
httpswwwreuterscomarticleusecuadorassangeununtortureexperturgesecuadornottoexpelassangefromembassyidUSKCN1RH22VfeedTypeRSS&feedNameworldNews	Reuters	worldNews	U.N. torture expert urges Ecuador not to expel Assange from embassy	The United Nations torture investigator called on Ecuador on Friday not to expel Wikileaks founder Julian Assange from its London embassy, voicing concern that he could be extradited to the United States and possibly face mistreatment
httpswwwreuterscomarticleusg7summitbritainboggeddowninbrexitbritaintriestoflexg7musclesidUSKCN1RH23EfeedTypeRSS&feedNameworldNews	Reuters	worldNews	Bogged down in Brexit, Britain tries to flex G7 muscles	When Jeremy Hunt sat down on Friday with rights lawyer Amal Clooney to advocate better protection for journalists, Britain's foreign minister was at pains to stress its enduring importance on the world stage
httpswwwnbcnewscomnewsusnewswashingtonstatemanaccusedposinguberdriverrapingseattlewomann991381cidpublicrss_20190405	nbcnews	Latest	Man accused of posing as Uber driver, raping woman	The woman told police that the suspect "led her to believe" that he was her ride-sharing driver.
