ID	Feed	SiteSection	Title	Description
httpswwwcnncom20190403ukbrexitnodealbillyvettecoopertheresamaygbrintlindexhtml	CNN	uk	No-deal Brexit outlawed as Theresa May faces fury from her own side	UK lawmakers have finally agreed on something related to Brexit
httpswwwreuterscomarticleusanatoturkeyupdate3usvppencewarnsturkeyagainstbuyingrussianairdefensesidUSL1N21L1BZfeedTypeRSS&feedNamecompanyNews	Reuters	companyNews	UPDATE 3-U.S. VP Pence warns Turkey against buying Russian air defenses	U.S. Vice President Mike
Pence warned Turkey on Wednesday against buying a Russian S-400
anti-missile system, keeping up pressure on the NATO ally to
abandon a purchase that Washington views as a threat to U.S.
military equipment
https:www.usatoday.comstorynewshealth20190403unhealthy-diet-killing-millions-around-world-lancet-study3339934002	USAToday	newstopstories	One in five people are eating themselves to an early death: Global study	Millions of people are dying from poor diets packed with sodium and lacking in whole grains and fruits, according to a study published in The Lancet
https:www.usatoday.comvideoslife20190403stephen-king-classic-pet-sematary-gets-reboot3329442002	USAToday	newstopstories	Stephen King&apos;s classic &apos;Pet Sematary&apos; gets a reboot	Jason Clarke and Amy Seimetz star in the chilling reboot of Stephen King's classic "Pet Sematary.
https:www.usatoday.comstorysportssoccer20190403man-city-back-atop-epl-spurs-win-1st-match-in-new-stadium39295395	USAToday	newstopstories	Man City back atop EPL; Spurs win 1st match in new stadium	Manchester City, Tottenham and Chelsea all won on a good night for some of the top teams in the Premier Leagu
https:www.usatoday.comstorysportsgolf20190403kupcho-campos-share-lead-in-augusta-womens-amateur39295379	USAToday	newstopstories	Kupcho, Campos share lead in Augusta Women&apos;s Amateur	A day of firsts for Jennifer Kupcho, top-ranked amateur who shares lead in Augusta National Women's Amateu
httpswwwreuterscomarticleususatrumptaxushousecommitteeseekstrumptaxreturnsfromirsidUSKCN1RF2S1feedTypeRSS&feedNamedomesticNews	Reuters	domesticNews	U.S. House committee seeks Trump tax returns from IRS	The Democratic head of a powerful U.S. House committee asked the Internal Revenue Service for six years of President Donald Trump's personal and business tax returns on Wednesday, in a long-awaited move widely expected to lead to a long court battle with the White House
httpswwwreuterscomarticleususatrumptaxushousecommitteeseekstrumptaxreturnsfromirsidUSKCN1RF2S1feedTypeRSS&feedNamepoliticsNews	Reuters	politicsNews	U.S. House committee seeks Trump tax returns from IRS	The Democratic head of a powerful U.S. House committee asked the Internal Revenue Service for six years of President Donald Trump's personal and business tax returns on Wednesday, in a long-awaited move widely expected to lead to a long court battle with the White House
fb8b8e3eb2ba4639b87f01b2b1ed2d2b	cbsnews	topStories	Successful transplants may change the rules	Doctors have been able to safely transplant organs from donors infected with hepatitis C
https:www.usatoday.comvideosnews20190403cow-airlifted-helicopter-beach3350921002	USAToday	newstopstories	Helicopter airlifts cow to safety	Italian firefighters use a helicopter to rescue a lost cow stuck below rocky cliffs in Sardinia, Italy
61a8b90ddaf04622a6e7e2955c7f4ce3	cbsnews	politics	How a woman allegedly deceived her way into Mar-a-Lago	Club officials incorrectly assumed she was related to a member with the same last name
httpswwwreuterscomarticleusnissanghosnarrestsexnissanbosscarlosghosnarrestedforfourthtimenhkidUSKCN1RF2TLfeedTypeRSS&feedNamebusinessNews	Reuters	businessNews	Ex-Nissan boss Carlos Ghosn arrested for fourth time: NHK	Japanese prosecutors arrested ousted Nissan Motor Co boss Carlos Ghosn for a fourth time on Thursday, public broadcaster NHK said, after Japanese media reported that authorities were building a new case against him over payments made to an dealer in Oman
httpswwwreuterscomarticleusamazoncombrazilamazoncomshouldsharewebdomainnamerightsbrazilsaysidUSKCN1RF2T7feedTypeRSS&feedNamebusinessNews	Reuters	businessNews	Amazon.com should share web domain name rights, Brazil says	Brazil has proposed a compromise to a seven-year battle that has quietly raged over the Amazon.com internet domain: let the nations bordering the world's largest rainforest co-govern the digital address with the biggest online retailer
httpswwwreuterscomarticleusamazoncombrazilamazoncomshouldsharewebdomainnamerightsbrazilsaysidUSKCN1RF2T7feedTypeRSS&feedNametechnologyNews	Reuters	technologyNews	Amazon.com should share web domain name rights, Brazil says	Brazil has proposed a compromise to a seven-year battle that has quietly raged over the Amazon.com internet domain: let the nations bordering the world's largest rainforest co-govern the digital address with the biggest online retailer
httpswwwcnncom20190403politicssnapworkrequirementsfoodstampsindexhtml	CNN	politics	More than 750,000 could lose food stamps under Trump proposal, many the poorest of the poor	The Trump administration's plans for food stamps could cost more than 750,000 people their benefits, and most of these folks are among the poorest of the poor
httpswwwreuterscomarticleamazoncombrazilamazoncomshouldsharewebdomainnamerightsbrazilsaysidUSL1N21L13TfeedTypeRSS&feedNamecompanyNews	Reuters	companyNews	Amazon.com should share web domain name rights, Brazil says	Brazil has proposed a
compromise to a seven-year battle that has quietly raged over
the Amazon.com internet domain: let the nations bordering the
world's largest rainforest co-govern the digital address with
the biggest online retailer
httpswwwreuterscomarticleususatrumpsecuritychinatrumpsaysnotconcernedaboutchinaspyingathisfloridaresortidUSKCN1RF2TPfeedTypeRSS&feedNamedomesticNews	Reuters	domesticNews	Trump says not concerned about China spying at his Florida resort	U.S. President Donald Trump said on Wednesday he was not worried about Chinese espionage at Mar-a-Lago, after the Secret Service arrested a Chinese woman who had passed security checkpoints at the Florida resort carrying a thumb drive with malicious software
4ef8e1c7f1a14dd0a453f99163807ae3	cbsnews	politics	Turkish foreign minister confused about U.S. foreign policy in Syria	"Do you know what the U.S. foreign policy in Syria is?" CBS News' Margaret Brennan asked the Turkish foreign minister. "No," he replied. "And this is the problem"
81a4b2d51cb8442797dc5b27d54a0a5e	cbsnews	topStories	Migrants seeking asylum in U.S. may have to wait for months in Mexico	Migrants are being sent to Mexico while they wait for hearings
50640b01531f4bc7b761375a4cf9c85d	cbsnews	us	"CBS Evening News" headlines for Wednesday, April 3, 2019	Here's a look at the top stories making headlines on the "CBS Evening News" with Jeff Glor.
f0532084f08f464e9693176f651f25d1	cbsnews	us	Massive fossil discovery sheds light on the end of dinosaurs	Paleontologists discovered a cache of fossils in North Dakota that could provide unprecedented insights into the last days of the dinosaurs. They say it's direct evidence that an asteroid hit earth millions of years ago, killing off most species. David Burnham of Kansas University joins CBSN with more.
httpswwwreuterscomarticleusbritaineudelaylegilsationukshouseofcommonsapprovesbrexitdelaylawidUSKCN1RF2TDfeedTypeRSS&feedNameworldNews	Reuters	worldNews	UK's House of Commons approves Brexit delay law	The lower house of Britain's parliament on Wednesday approved legislation which would force Prime Minister Theresa May to seek a delay to Brexit in order to prevent the risk of leaving without a deal on April 12
https:www.foxnews.comusdallas-security-guard-kills-naked-unarmed-man-police-say	FOX		Dallas security guard kills naked, unarmed man, police say	A Texas man fatally shot by a security guard on Sunday was unarmed and naked when the shooting took place, a detail that seems inconsistent with the guard’s claim that he was acting in self-defense
b3b16d34f23c451780f0aa8187fbcbd1	cbsnews	politics	Joe Biden says he will be more "respectful and mindful" or personal space	Former Vice President Joe Biden took to Twitter after several women accused him of touching them inappropriately. In a video, he promised to keep his distance from now on. Ed O'Keefe has the latest.
https:www.usatoday.comstorysportsncaaf20190403after-sitting-out-jacob-eason-in-mix-for-washington-qb-job39295917	USAToday	newstopstories	After sitting out, Jacob Eason in mix for Washington QB job	Huskies coach Chris Petersen is downplaying the expectations surrounding quarterback Jacob Easo
https:www.usatoday.comstorysportsncaab20190403michigan-states-winston-has-chance-to-join-magic-and-mateen39295891	USAToday	newstopstories	Michigan State&apos;s Winston has chance to join Magic and Mateen	Cassius Winston is in a small group of players in Michigan State history who have won Big Ten player of the year honors and earned a spot on The Associated Press All-America tea
https:www.usatoday.comstorysportsmlb20190403rosario-twins-rally-past-royals-for-2nd-day-in-row-win-7-639295659	USAToday	newstopstories	Rosario, Twins rally past Royals for 2nd day in row, win 7-6	Eddie Rosario hit a go-ahead single in the ninth inning and the Minnesota Twins again rallied late against Kansas City, beating the Royals 7-
httpswwwreuterscomarticleususatrumpsecuritychinatrumpsaysnotconcernedaboutchinaspyingathisfloridaresortidUSKCN1RF2TPfeedTypeRSS&feedNamepoliticsNews	Reuters	politicsNews	Trump says not concerned about China spying at his Florida resort	U.S. President Donald Trump said on Wednesday he was not worried about Chinese espionage at Mar-a-Lago, after the Secret Service arrested a Chinese woman who had passed security checkpoints at the Florida resort carrying a thumb drive with malicious software
httpswwwhuffpostcomentryjoebidenaccuseruncomfortabletouching_n_5ca5264de4b05acba4dbd0f2	huffpost	frontPage	Sexual Assault Survivor Who Accused Biden Of ‘Uncomfortable’ Touching Speaks Out	Caitlyn Caruso said Biden's inappropriate behavior isn’t what should disqualify him from running, but his record should.
httpswwwreuterscomarticleusnatobrazillataminterviewnatochiefsaysbrazilotherlatinamericancountriescouldbecomepartnersidUSKCN1RF2TTfeedTypeRSS&feedNameworldNews	Reuters	worldNews	NATO chief says Brazil, other Latin American countries could become 'partners'	NATO can look at the possibility of other Latin American states joining Colombia in becoming alliance partners, Secretary General Jens Stoltenberg said on Wednesday, while appearing to rule out U.S. President Donald Trump's suggestion that Brazil could one day become a full member of the North Atlantic security body
e4d3fe3de66b4fd1b6699e5a7c1b7309	cbsnews	politics	How a woman with Chinese passports allegedly talked her way into Mar-a-Lago	Democrats in the Senate are asking the FBI to look into security at Mar-a-Lago. They want to prevent possible breaches after the Secret Service arrested a woman who talked her way in. Chip Reid reports.
httpswwwcnncom20190403worldsamesexlawsmapintlindexhtml	CNN	world	Where being gay is illegal around world	Brunei has enacted strict new Islamic laws that make gay sex punishable by stoning to death, despite global condemnation. But it is not the only country where people are persecuted for being gay
https:www.usatoday.comstorynewspolitics20190403president-trumps-taxes-irs-democrats3358399002	USAToday	topstories	Democrats make official request to IRS for President Donald Trump's tax returns	Democrats sent a letter to the IRS demanding President Donald Trump's personal tax returns and the returns for his businesses and trust
901d104e466042d983ed6a651b9203dd	cbsnews	topStories	Pilots followed procedures in deadly Ethiopia plane crash	New information is emerging from the final moments before an Ethiopian Airlines jet crashed last month. It raises new questions for Boeing and its 737 MAX jets. Kris Van Cleave has the latest.
https:www.usatoday.comvideosnewsnation20190403man-accused-driving-car-hit-girl-arrested3358797002	USAToday	topstories	Man accused of driving car that hit girl arrested	Police have arrested a man they say was driving the car that hit and seriously injured a 9-year-old girl playing in her front yard in suburban Atlanta. (April 3
https:www.usatoday.comstorysportsmlb20190403david-bote-cubs-agree-15m-5-year-deal-covering-2020-2439295961	USAToday	newstopstories	David Bote, Cubs agree $15M, 5-year deal covering 2020-24	Infielder David Bote and the Chicago Cubs have agreed to a $15 million, five-year contract covering 2020-24, a deal with two team option that if exercised would increase its value to $28 million over seven season
httpswwwreuterscomarticleususaimmigrationmexicocaravantempersfrayinmexicoasnewcontrolsfrustrateusboundmigrantcaravanidUSKCN1RF2U1feedTypeRSS&feedNameworldNews	Reuters	worldNews	Tempers fray in Mexico as new controls frustrate U.S.-bound migrant caravan	Tempers frayed among hundreds of mostly Central American migrants gathered on Wednesday in southern Mexico, delayed as Mexican officials sought to slow down the U.S.-bound flow that President Donald Trump is determined to turn back
https:www.foxnews.compoliticshouse-dem-asks-irs-for-6-years-of-trumps-tax-returns	FOX		House Dem asks IRS for 6 years of Trump's tax returns, setting up showdown with White House	President Trump responded with a dismissive taunt on Wednesday after a House committee chairman formally requested the IRS provide several years of his personal and business tax returns, in a move that prompted congressional Republicans to warn that Democrats had "weaponized" tax law
73e539f2046441c494e4cf329a2b235c	cbsnews	world	Migrants seeking asylum in the U.S. may have to wait in Mexico for months	The Trump administration has implemented the "Remain in Mexico" program, which means migrants seeking asylum in the U.S. are being told to wait in Mexico. Omar Villafranca met two asylum seekers in Tijuana who said they want to come into the U.S. legally.
httpswwwreuterscomarticleusnissanghosntokyoprosecutorsarrestformernissanchiefghosnforfourthtimenhkidUSKCN1RF2R3feedTypeRSS&feedNamebusinessNews	Reuters	businessNews	Tokyo prosecutors arrest former Nissan chief Ghosn for fourth time: NHK	Japanese prosecutors arrested ousted Nissan Motor Co boss Carlos Ghosn for a fourth time on Thursday, broadcaster NHK said, after reports authorities were building a new case against him over payments made to a dealer in Oman
0ea9b0337c4242af979ba6fc1afc165d	cbsnews	topStories	Celebs boycott Brunei-linked hotels	Some of the world's most exclusive hotels linked to Brunei are being boycotted by celebrities like George Clooney, Ellen DeGeneres and Elton John. It's in response to new laws making gay sex and adultery punishable by death. Jamie Yuccas explains.
httpswwwreuterscomarticlenissanghosnupdate1tokyoprosecutorsarrestformernissanchiefghosnforfourthtimenhkidUSL3N21L4QIfeedTypeRSS&feedNamecompanyNews	Reuters	companyNews	UPDATE 1-Tokyo prosecutors arrest former Nissan chief Ghosn for fourth time -NHK	Japanese prosecutors arrested
ousted Nissan Motor Co boss Carlos Ghosn for a fourth
time on Thursday, broadcaster NHK said, after reports
authorities were building a new case against him over payments
made to a dealer in Oman
httpswwwreuterscomarticlenetflixproxyaccessupdate1netflixamendsbylawsallowingshareholderstonominateboardmembersidUSL3N21L49UfeedTypeRSS&feedNamecompanyNews	Reuters	companyNews	UPDATE 1-Netflix amends bylaws allowing shareholders to nominate board members	Netflix Inc on Wednesday
amended its bylaws to allow its shareholders with a 3 percent
stake to nominate board members, a year after shareholders voted
in favor of such a proposal, known as proxy access
httpswwwcnncom20190403ukbrexitnodealvotemaycorbyntalksintlgbrindexhtml	CNN	uk	Analysis: The Brexit dream might be fading	A lot happened in Brexit world on Wednesday
httpswwwreuterscomarticleussamsungelecresultspreviewsamsungelectronicsquarteroneearningsunderpressureaschippricesfallidUSKCN1RF2VOfeedTypeRSS&feedNametechnologyNews	Reuters	technologyNews	Samsung Electronics quarter one earnings under pressure as chip prices fall	The odds are stacked against Samsung Electronics Co Ltd ahead of the release of its first-quarter earnings guidance on Friday, with memory chip prices falling and its pricey premium smartphones struggling to be profitable
httpswwwbbccouknewshealth47734296	bbc	latest	The diets cutting one in five lives short every year	Israelis are some of the world's healthiest eaters, Uzbekistanis some of the least healthy, a report says.
httpswwwcnncomvideosmovies20190403warnerbrothersreleasesjokertrailercnn	CNN	es	Trailer for new 'Joker' film is bone-chilling	Warner Brothers released a trailer for "Joker," which promises to tell the backstory of Batman's most iconic nemesis
httpswwwreuterscomarticleusbritaineuirelandgermanysmerkeltomeetborderresidentsonbrexitvisittoirelandidUSKCN1RF2VQfeedTypeRSS&feedNameworldNews	Reuters	worldNews	Germany's Merkel to meet border residents on Brexit visit to Ireland	German Chancellor Angela Merkel will meet residents who live along the border between Ireland and Northern Ireland during a visit to Dublin on Thursday to discuss Brexit to learn what impact any return of frontier checks would have on their lives
httpswwwreuterscomarticleusbritaineuhammondukhintsatlongbrexitdelaywithoptiontoleaveassoonasdealapprovedidUSKCN1RF2RVfeedTypeRSS&feedNameworldNews	Reuters	worldNews	UK hints at long Brexit delay with option to leave as soon as deal approved	Britain could ask the European Union for a long Brexit delay that gives the option to leave as soon as a divorce deal is approved by parliament, finance minister Philip Hammond indicated on Wednesday
httpswwwreuterscomarticleusbritaineudelaylegilsationbrexitdelaylawapprovedbyukshouseofcommonsidUSKCN1RF2TDfeedTypeRSS&feedNameworldNews	Reuters	worldNews	Brexit delay law approved by UK's House of Commons	The lower house of the British parliament on Wednesday approved legislation which would force Prime Minister Theresa May to seek a Brexit delay to prevent a potentially disorderly departure on April 12 without a deal
httpswwwnewsweekcomdonaldtrumpjrsayshisdaddoesnotdowellillegalimmigrantsactual1385647	newsweek	Latest	Donald Trump Jr. Says His Dad 'Does Not Do As Well With Illegal Immigrants' As With 'Actual Americans'	“@realDonaldTrump does not do as well with illegal immigrants which is why the Democrats want them so badly,” Trump Jr. tweeted. 
httpswwwnewsweekcomdemocratsayshewontallowdonaldtrumporhisfamilybejeopardyafter1385546	newsweek	Latest	Democrat Says He Won't Allow Donald Trump Or His Family to 'Be In Jeopardy' After Report of Mar-a-Lago Counterintelligence Probe	Democratic Rep. Elijah Cummings (MD) says he is expecting to be briefed by Secret Services on Mar-a-Lago security on Thursday.
httpswwwnewsweekcomgreennewdealcomparesrepublicangreenrealdeal1385617	newsweek	Latest	Here's How the Green New Deal Compares to a Proposed Republican Climate Plan — The Green Real Deal	Matt Gaetz, the Florida GOP congressman who unveiled the Green Real Deal, classified his climate change resolution as a “love letter to the American innovator” and a “real, serious plan to address climate change.”
httpswwwnbcnewscomnewsusnews6stateswashingtondcsuetrumpadministrationoverweakenedn990656cidpublicrss_20190403	nbcnews	Latest	6 states sue Trump administration over 'weakened' school lunch standards	"The Trump Administration has undermined key health benefits for our children," New York's attorney general said, "with deliberate disregard for science, expert opinion, and the law."
httpswwwnbcnewscomnewsusnewsunivtexasarlingtonsuspendsfratsororityactivitiesoverconcernsaboutn990721cidpublicrss_20190403	nbcnews	Latest	University campus suspends all fraternity, sorority social activities	The university will name a task force "to review the state of affairs ... and to recommend steps to effect a positive shift in the community culture."
httpswwwhuffpostcomentrytrumpmentalhealthpredementia_n_5ca51ea2e4b0409b0ec32806	huffpost	frontPage	Tim Apple. Oranges. German Dad. Mental Health Experts Warn Trump Is Losing It.	Some say that the president’s language and behavior suggest cognitive decline, possibly associated with pre-dementia.
httpswwwbbccouksportavafrica47802746	bbc	uk	From refugee to referee: 'I hid my boots from my parents'	Somali refugee JJ Roble is the first black, female, Muslim, hijab-wearing referee in the UK.
https:www.foxnews.comuscops-looking-for-sculpture-stolen-outside-of-army-vets-home-in-minnesota	FOX		Cops seek sculpture stolen from Army vet's Minnesota home; thief seen on camera	A large sculpture stolen from an Army veteran's home in Coon Rapids, Minnesota, is leading to a big search for the thief caught on camera
https:www.foxnews.compoliticspaul-ryan-on-aoc-i-dont-think-she-really-listened-to-a-thing-i-said	FOX		Paul Ryan on advice to AOC: 'I don't think she really listened to a thing I said'	In an interview Tuesday night at an event in his hometown Wisconsin, former House Speaker Paul Ryan told attendees he offered New York Democrat Rep. Alexandria Ocasio-Cortez some pointers for life in Congress as a young freshman representative -- and that she apparently didn't listen to "a thing" he said
5312ac4d7aed4563a4d557fbb20c98fb	cbsnews	world	Marine Col. remembered for heartfelt letters from Iraq	Smith has died of cancer, but his words live on
https:www.usatoday.comvideosnewsnation20190403state-trooper-gives-ride-share-safety-advice3358836002	USAToday	topstories	State Trooper gives ride share safety advice	As South Carolina lawmakers plan to introduce a law requiring ride share drivers to have illuminated signs on their cars, a Louisiana State Trooper has advice for passengers on how they can keep themselves safe. (April 3
https:www.usatoday.comvideosnewsnation20190403crosby-residents-recount-moment-plant-set-ablaze3358835002	USAToday	topstories	Crosby residents recount moment plant set ablaze	Residents in Crosby, Texas say they were frightened when the Houston-area KMCO chemical plant in their town set ablaze on Tuesday. (April 3
https:www.usatoday.comstorysportsmlb20190403tigers-boyd-carves-up-yankees-who-lose-tulo-to-calf-strain39296071	USAToday	newstopstories	Tigers&apos; Boyd carves up Yankees, who lose Tulo to calf strain	Matthew Boyd junk balled his way to a career-high 13 strikeouts, Gordon Beckham hit a tiebreaking solo homer in the eighth inning and the Detroit Tigers beat the hobbled New York Yankees 2-
httpswwwreuterscomarticleusethiopiaairplanefaaregulationfaalaunchesnewreviewofboeing737maxtoensuresafetyidUSKCN1RF2VYfeedTypeRSS&feedNamebusinessNews	Reuters	businessNews	FAA launches new review of Boeing 737 MAX to ensure safety	The Federal Aviation Administration said late on Wednesday it is forming an international team to review the safety of the now-grounded Boeing 737 MAX that will be headed by a formal top U.S. safety official
httpswwwreuterscomarticleussamsungelecresultspreviewsamsungelectronicsquarteroneearningsunderpressureaschippricesfallidUSKCN1RF2VOfeedTypeRSS&feedNamebusinessNews	Reuters	businessNews	Samsung Electronics quarter one earnings under pressure as chip prices fall	The odds are stacked against Samsung Electronics Co Ltd ahead of the release of its first-quarter earnings guidance on Friday, with memory chip prices falling and its pricey premium smartphones struggling to be profitable
httpswwwbbccouknewsworldeurope47800419	bbc	world	Kremlin questions Russian poverty stats	Russian leaders "struggle" with statistics that show a third of Russians can't afford two pairs of shoes.
d4edc8ed2db14bb5ac5c6188d6b3f131	cbsnews	topStories	Marine remembered for his heartfelt letters	While overseas, Marine Col. Mark Smith wrote weekly emails to families back home. Now he's being remembered for his kindness and compassion. Dean Reynolds has his story.
httpswwwbbccouknewsbusiness47808730	bbc	world	Ghosn: Former Nissan-Renault chief re-arrested in Japan	The former Nissan-Renault car chief was out on bail in Tokyo awaiting trial for financial misconduct.
https:www.usatoday.comstorysportsgolf20190403nelly-korda-ready-to-take-major-step-at-ana-inspiration39296103	USAToday	newstopstories	Nelly Korda ready to take major step at ANA Inspiration	Nelly Korda is ready to take a major step at the ANA Inspiratio
https:www.usatoday.comstorysportsmlb20190403machado-hits-1st-homer-for-padres-in-4-1-win-vs-arizona39296089	USAToday	newstopstories	Machado hits 1st homer for Padres in 4-1 win vs Arizona	Manny Machado hit his first home run for the San Diego Padres, a two-run drive in the seventh inning of a 4-1 win over the Arizona Diamondback
9a20b6d2f5834e09849f7a67b9e29e4d	cbsnews	us	Lori Loughlin and Felicity Huffman appear in court	Two high-profile parents appeared in court Wednesday, for their alleged roles in a college admissions scandal. Lori Loughlin and Felicity Huffman are accused of cheating the system to get their kids into prestigious schools. Don Dahler reports.
https:www.foxnews.compoliticsformer-ag-eric-holder-uses-biden-statement-to-take-swipe-at-trump	FOX		Former AG Eric Holder uses Biden statement to take swipe at Trump	Former Attorney General Eric Holder on Wednesday hailed former Vice President Joe Biden’s response to allegations of misconduct from multiple women, while appearing to simultaneously take a swing at President Trump
https:www.usatoday.comstorysportsmlb20190403grichuk-hits-2-hrs-blue-jays-end-os-4-game-win-streak-5-339296123	USAToday	newstopstories	Grichuk hits 2 HRs, Blue Jays end O's 4-game win streak, 5-3	Randal Grichuk hit a pair of solo home runs, Matt Shoemaker pitched seven shutout innings and the Toronto Blue Jays beat the Baltimore Orioles 5-3 to avoid a three-game swee
httpswwwcnncomvideospolitics20190403trumptaxreturnshousedemocratsrequestkildeeintvtsrvpxcnn	CNN	tics	Why House Democrats are demanding Trump's tax returns	In a letter obtained exclusively by CNN, the House Ways and Means chairman is demanding the IRS commissioner hand over President Donald Trump's personal tax returns, and some from his business, over a six-year period. CNN's Wolf Blitzer discusses with Rep. Dan Kildee (D-MI) who is a member of the committee
httpswwwhuffpostcomentryfindmissingmoneyunclaimedfunds_l_5ca399d2e4b0c329796132a7	huffpost	frontPage	There’s A Chance Uncle Sam Owes You Money. Here’s How To Find Out.	Billions of dollars in assets go unclaimed every year.
httpswwwreuterscomarticleususatrumptaxhousecommitteeseekstrumptaxreturnsfromirsidUSKCN1RF2S1feedTypeRSS&feedNamedomesticNews	Reuters	domesticNews	House committee seeks Trump tax returns from IRS	U.S. House Ways and Means Committee Chairman Richard Neal has asked the Internal Revenue Service to provide six years of President Donald Trump's personal and business tax returns
httpswwwcnncom20190403usivyleaguecollegeadmissionstrndindexhtml	CNN	us	This is how tough it is to get into top colleges	The ongoing college admissions cheating scandal shows just how far some people are willing to go to get their kids into an elite university
httpswwwbbccouksportfootball47809567	bbc	latest	Fireworks, tears & three points - Spurs come home on 'special night'	Tears flow as Spurs play their first game at their new £1bn Tottenham Hotspur Stadium.
httpswwwreuterscomarticleusnissanghosnnissanexchiefghosnarrestedforfourthtimeinjapannhkidUSKCN1RF2R3feedTypeRSS&feedNamebusinessNews	Reuters	businessNews	Nissan ex-chief Ghosn arrested for fourth time in Japan: NHK	Japanese prosecutors arrested ousted Nissan Motor Co boss Carlos Ghosn for a fourth time on Thursday, broadcaster NHK said, after reports authorities were building a new case against him over payments made to a dealer in Oman
httpswwwreuterscomarticleususatrumptaxhousecommitteeseekstrumptaxreturnsfromirsidUSKCN1RF2S1feedTypeRSS&feedNamepoliticsNews	Reuters	politicsNews	House committee seeks Trump tax returns from IRS	U.S. House Ways and Means Committee Chairman Richard Neal has asked the Internal Revenue Service to provide six years of President Donald Trump's personal and business tax returns
https:www.foxnews.comsciencepennsylvanias-proposed-540-million-dollar-nuclear-bailout-is-sparking-national-debate	FOX		Pennsylvania's proposed $540 million nuclear bailout sparks national debate	The clock is ticking for Pennsylvania lawmakers, who must decide whether to support House Bill 11, a $500 million annual commitment to rescue the state’s struggling nuclear industry over the next six years
https:www.usatoday.comstorysportssoccer20190403valencia-hands-madrid-its-first-loss-since-zidanes-return39295723	USAToday	newstopstories	Valencia hands Madrid its first loss since Zidane&apos;s return	Valencia defeated Real Madrid 2-1 in the Spanish league on Wednesday, handing Zinedine Zidane his first loss since returning as coac
httpswwwreuterscomarticlenissanghosnupdate2nissanexchiefghosnarrestedfor4thtimeinjapannhkidUSL3N21L4QIfeedTypeRSS&feedNamecompanyNews	Reuters	companyNews	UPDATE 2-Nissan ex-chief Ghosn arrested for 4th time in Japan - NHK	* Prosecutors arrest Ghosn who had been released on bail -
NH
httpswwwreuterscomarticlefacebookwhatsappupdate2facebookswhatsappallowsuserstocontrolwhocanaddthemtogroupchatsidUSL3N21L3BNfeedTypeRSS&feedNamecompanyNews	Reuters	companyNews	UPDATE 2-Facebook's WhatsApp allows users to control who can add them to group chats	Facebook Inc on Wednesday changed
the privacy settings on its WhatsApp messaging platform,
allowing users to decide who can add them to chat groups, as it
tries to revamp its image after growing privacy concerns among
users
https:www.usatoday.comvideosnewsnation20190403retailers-fear-border-shutdown-would-disaster3359052002	USAToday	topstories	Retailers fear border shutdown would be 'disaster'	Although President Donald Trump has eased up on his threats to close the southern border this week, a retail group says "the harm that could be done by a border shutdown would be immense." (April 3
https:www.usatoday.comstorysportsmma20190403dana-white-says-khabib-nurmagomedovconor-mcgregor-twitter-exchange-is-unacceptable39295581	USAToday	newstopstories	Dana White says Khabib Nurmagomedov-Conor McGregor Twitter exchange is unacceptable	The UFC is stepping in to simmer down the personal feud between Khabib Nurmagomedov and Conor McGregor, according to Dana White
httpswwwcnncom20190403politicsjoebidenpersonalspaceapologywhathappensnextindexhtml	CNN	politics	The Point: What Joe Biden's 'personal space' moment means	Joe Biden expressed regret and pledged to rethink his definition of personal space on Wednesday afternoon amid the first major crisis of his (still unannounced) 2020 campaign
httpswwwcnncom20190403footballpelehospitalparisurinarytractinfectionsptintlindexhtml	CNN	football	Soccer legend Pele admitted to Paris hospital 	Brazil football legend Pelé has been taken to a hospital in Paris because of a urinary tract infection, his spokesperson said Wednesday
httpswwwcnncom20190403opinionsberniesandersisnodonaldtrumpcuppindexhtml	CNN	opinions	The ridiculous Trump-Sanders comparison	As is fashionable during election season, candidates will be compared to others, both current and past, living and dead. It's a fun game, and can have some real usefulness as we try to learn from the failures and successes of previous eras and administrations
https:www.foxnews.comusimmigration-operation-at-texas-tech-firm-brings-almost-300-worker-arrests	FOX		Immigration operation at Texas tech firm brings almost 300 worker arrests	Wednesday's operation was the largest at a single company in 11 years
https:www.foxnews.compoliticstrump-dismisses-mar-a-lago-breach-as-just-a-fluke-denies-knowing-cindy-yang	FOX		Trump dismisses Mar-a-Lago breach as 'just a fluke,' denies knowing Cindy Yang	President Trump on Wednesday commended Mar-a-Lago staff and the U.S. Secret Service after a woman who is accused of illegally entered the Palm Beach club property was taken into custody, and said he's not concerned about China trying to spy on him at his Florida resort
https:www.usatoday.comstorysportstennis20190403high-seeds-sevastova-mertens-goerges-fall-in-charleston39296337	USAToday	newstopstories	High seeds Sevastova, Mertens, Goerges fall in Charleston	Three of the world's top 20 players in Anastasija Sevastova, Elise Mertens and Julia Goerges lost to unseeded opponents Wednesday at the Volvo Car Ope
https:www.usatoday.comstorysportsnba20190403griffin-missing-3rd-straight-game-for-detroit39296333	USAToday	newstopstories	Griffin missing 3rd straight game for Detroit	Blake Griffin is out for a third straight game because of left knee soreness, leaving the Detroit Pistons short-handed again as the playoff race winds dow
httpswwwbbccouknewsworldafrica47801258	bbc	world	Young Algerians on the man in power for their entire lives	After six weeks of protests, Abdelaziz Bouteflika quit the presidency this week.
